数据日期,用户编号,地址码,地区码,测量点名称,相序类型,0时,1时,2时,3时,4时,5时,6时,7时,8时,9时,10时,11时,12时,13时,14时,15时,16时,17时,18时,19时,20时,21时,22时,23时,运行容量,计量方式,综合倍率,供电单位
2014-12-11,="0147900426",58000(E290),="4201",计量:2774243,1,94.2,89.85,95.55,87.6,102.3,95.1,100.05,92.1,121.8,525.9,409.5,467.1,363.9,373.65,452.1,476.85,456.3,398.1,169.35,135.3,105.6,85.95,83.1,86.4,1250,高供高计,1500,东新营业班
2014-12-11,="0147900426",58000(E290),="4201",计量:2774243,5,,,,,,,,,,,,,,,,,,,,,,,,,1250,高供高计,1500,东新营业班
2014-12-12,="0147900426",58000(E290),="4201",计量:2774243,1,79.35,89.4,81.6,84.45,88.8,82.35,89.7,90.75,99.75,403.35,471.75,457.35,352.35,311.25,345.75,329.1,333.45,322.2,162.75,131.55,112.05,119.85,80.1,85.65,1250,高供高计,1500,东新营业班
2014-12-12,="0147900426",58000(E290),="4201",计量:2774243,5,-1.05,6.3,2.55,2.85,2.85,3.15,3.3,2.55,4.2,137.85,164.85,180.15,145.65,121.2,128.25,124.35,124.95,129.15,57.75,38.25,17.25,15,-8.25,14.25,1250,高供高计,1500,东新营业班
2014-12-13,="0147900426",58000(E290),="4201",计量:2774243,1,79.35,69.3,79.05,72.6,78.3,77.85,74.55,69.45,70.95,108,146.4,131.1,136.05,129.3,153.75,129,129,124.2,125.85,126.3,114.15,88.2,69.9,84.45,1250,高供高计,1500,东新营业班
2014-12-13,="0147900426",58000(E290),="4201",计量:2774243,5,7.5,3.9,7.5,3.6,8.25,-5.4,-1.8,2.7,1.65,6.3,21.15,11.55,16.8,15.3,18.3,12.75,12,8.85,8.85,4.2,3.75,-1.35,10.05,4.05,1250,高供高计,1500,东新营业班
2014-12-14,="0147900426",58000(E290),="4201",计量:2774243,1,82.2,73.8,97.35,85.95,69.75,86.55,87.6,63.9,85.65,87.75,113.7,106.35,107.55,115.8,96.9,106.8,97.8,94.5,75.75,80.1,60.9,60.9,64.5,60.3,1250,高供高计,1500,东新营业班
2014-12-14,="0147900426",58000(E290),="4201",计量:2774243,5,7.5,0.3,15.9,4.5,-6.15,14.25,14.25,-10.8,13.35,3.6,22.2,3.45,0.15,11.1,-13.8,5.55,7.35,-4.65,-3.3,8.55,10.8,10.35,3.45,-9.6,1250,高供高计,1500,东新营业班
2014-12-15,="0147900426",58000(E290),="4201",计量:2774243,1,61.95,62.25,60.75,64.05,60,60.6,63.9,64.35,78.3,338.85,433.05,413.25,521.1,391.65,442.5,455.85,429.45,434.4,188.4,153.15,134.4,118.35,110.55,111.75,1250,高供高计,1500,东新营业班
2014-12-15,="0147900426",58000(E290),="4201",计量:2774243,5,-4.8,-8.55,-5.4,-8.7,-4.95,-9.15,-4.8,-1.2,-5.7,109.8,178.8,161.4,235.35,160.35,175.8,172.5,171.45,179.4,67.5,34.5,25.35,15.6,10.05,9.6,1250,高供高计,1500,东新营业班
2014-12-16,="0147900426",58000(E290),="4201",计量:2774243,1,121.05,116.7,116.1,98.25,98.4,115.05,122.55,104.55,135.75,553.95,507.9,505.35,451.95,475.05,487.05,502.35,372,361.05,240.75,182.25,135.15,99.45,102.75,94.65,1250,高供高计,1500,东新营业班
2014-12-16,="0147900426",58000(E290),="4201",计量:2774243,5,24.9,17.85,20.55,6.15,-0.6,21.6,26.85,9.9,7.65,218.85,202.95,210.75,189.15,198,219.6,218.1,165.75,148.5,106.5,58.8,21.3,3.3,0.6,7.35,1250,高供高计,1500,东新营业班
2014-12-17,="0147900426",58000(E290),="4201",计量:2774243,1,98.7,92.25,91.95,93.75,94.2,115.8,129.6,123.45,124.95,508.35,469.2,478.2,428.85,357.45,377.85,367.95,392.4,390.75,219,187.95,175.35,87,76.2,87.6,1250,高供高计,1500,东新营业班
2014-12-17,="0147900426",58000(E290),="4201",计量:2774243,5,11.55,8.4,3.45,1.05,8.55,10.35,10.8,1.5,2.4,186.3,184.05,181.35,182.25,154.65,154.95,171.6,169.05,183.15,93,57.45,58.95,4.5,6.9,13.65,1250,高供高计,1500,东新营业班
2014-12-18,="0147900426",58000(E290),="4201",计量:2774243,1,78.75,81.9,84,79.65,87.6,73.95,82.65,79.5,99,498,468.75,477.75,418.2,382.5,480.15,447.9,501.45,458.7,264.6,234.75,223.65,130.5,117,126.75,1250,高供高计,1500,东新营业班
2014-12-18,="0147900426",58000(E290),="4201",计量:2774243,5,1.5,7.5,8.1,4.05,16.05,0.9,-5.85,-2.1,-3.3,195.6,182.1,195.45,182.7,157.8,201.15,190.65,256.8,205.35,113.55,93.3,100.95,19.35,8.25,15.45,1250,高供高计,1500,东新营业班
2014-12-19,="0147900426",58000(E290),="4201",计量:2774243,1,144,109.35,114.75,113.7,120.15,115.65,110.55,110.55,136.35,465.3,482.1,448.65,346.35,325.8,354.45,369.45,352.5,329.7,204.45,186.15,133.05,119.25,122.85,125.85,1250,高供高计,1500,东新营业班
2014-12-19,="0147900426",58000(E290),="4201",计量:2774243,5,31.35,13.95,15,18.3,29.55,19.95,15.6,14.85,19.65,203.25,187.5,184.5,139.05,126.6,141,149.7,135.45,121.65,72.6,63.75,25.8,15.9,14.55,17.85,1250,高供高计,1500,东新营业班
2014-12-20,="0147900426",58000(E290),="4201",计量:2774243,1,110.7,90.45,86.85,85.65,84.9,82.35,81,88.05,101.55,494.25,454.8,406.65,362.85,328.65,362.85,371.55,313.05,174.6,145.95,121.95,115.8,119.1,114.15,117.75,1250,高供高计,1500,东新营业班
2014-12-20,="0147900426",58000(E290),="4201",计量:2774243,5,16.35,4.2,-1.8,4.95,-1.65,-1.5,1.5,9.9,4.5,207.15,175.5,186.15,151.35,134.7,145.65,162.15,140.1,65.1,38.4,14.55,10.95,18,13.2,9,1250,高供高计,1500,东新营业班
2014-12-21,="0147900426",58000(E290),="4201",计量:2774243,1,116.85,117.75,90.6,93,86.4,95.55,96.3,106.2,87.15,106.65,106.2,125.4,106.35,120.75,110.85,115.05,123.15,101.4,84,82.05,85.65,84.15,88.2,90.6,1250,高供高计,1500,东新营业班
2014-12-21,="0147900426",58000(E290),="4201",计量:2774243,5,15.75,13.95,-6.9,0,-7.05,1.2,4.95,4.8,-8.25,10.8,-0.3,21,0.3,17.4,6,9.75,20.4,-1.5,4.2,0.75,-4.95,5.1,7.95,5.4,1250,高供高计,1500,东新营业班
2014-12-22,="0147900426",58000(E290),="4201",计量:2774243,1,,,,,,,,,,,,,,,,,,,,,,,,,1250,高供高计,1500,东新营业班
2014-12-22,="0147900426",58000(E290),="4201",计量:2774243,5,,,,,,,,,,,,,,,,,,,,,,,,,1250,高供高计,1500,东新营业班
2014-12-23,="0147900426",58000(E290),="4201",计量:2774243,1,,,,,,,,,,,,,,,,,,,,,,,,,1250,高供高计,1500,东新营业班
2014-12-23,="0147900426",58000(E290),="4201",计量:2774243,5,,,,,,,,,,,,,,,,,,,,,,,,,1250,高供高计,1500,东新营业班
2014-12-24,="0147900426",58000(E290),="4201",计量:2774243,1,,,,,,,,,,,,,,,,,,,,,,,,,1250,高供高计,1500,东新营业班
2014-12-24,="0147900426",58000(E290),="4201",计量:2774243,5,,,,,,,,,,,,,,,,,,,,,,,,,1250,高供高计,1500,东新营业班
2014-12-25,="0147900426",58000(E290),="4201",计量:2774243,1,96.15,118.8,90.9,98.4,94.05,89.4,95.55,95.4,115.8,455.55,423.75,492,384.9,362.25,454.5,436.95,451.65,413.85,232.95,193.05,143.7,97.95,86.1,90.75,1250,高供高计,1500,东新营业班
2014-12-25,="0147900426",58000(E290),="4201",计量:2774243,5,4.5,9.45,6.3,0.6,-0.45,0,1.35,2.1,8.4,184.65,165.6,185.55,153.75,145.65,205.35,192.6,202.65,185.55,110.55,61.8,39.9,8.1,2.85,-6.15,1250,高供高计,1500,东新营业班
2014-12-26,="0147900426",58000(E290),="4201",计量:2774243,1,104.7,87.9,94.8,94.05,99.9,93,92.4,101.85,98.1,510.45,525.9,517.95,429.6,436.05,438.75,391.95,381,353.25,135.75,105,97.65,79.65,65.55,62.1,1250,高供高计,1500,东新营业班
2014-12-26,="0147900426",58000(E290),="4201",计量:2774243,5,2.7,2.4,-1.95,1.5,5.4,-3,-0.9,6,4.5,210.75,222.9,223.5,191.7,204.15,199.95,169.2,160.05,172.95,39.9,13.5,13.2,6.45,-3.45,-4.65,1250,高供高计,1500,东新营业班
2014-12-27,="0147900426",58000(E290),="4201",计量:2774243,1,68.4,64.8,64.5,69.15,63.6,64.35,67.35,61.95,81.6,93.15,120,154.2,148.05,147,153,163.05,100.5,89.4,70.95,63.75,61.05,59.1,59.1,64.05,1250,高供高计,1500,东新营业班
2014-12-27,="0147900426",58000(E290),="4201",计量:2774243,5,2.55,-4.5,-11.55,-9.6,-2.85,-11.25,-4.05,-1.05,9.9,1.05,22.05,42,42.9,41.7,44.25,53.55,5.7,6.9,7.05,7.35,-0.75,5.85,6.3,4.35,1250,高供高计,1500,东新营业班
2014-12-28,="0147900426",58000(E290),="4201",计量:2774243,1,79.95,71.7,72.3,79.2,60.15,57.75,62.4,64.35,62.85,74.7,75.9,80.85,81.75,73.95,69.15,85.35,87,77.4,82.05,75,75.3,71.1,79.95,66.15,1250,高供高计,1500,东新营业班
2014-12-28,="0147900426",58000(E290),="4201",计量:2774243,5,1.2,3.75,10.65,-0.6,-6.15,-13.05,-5.4,-1.65,-2.25,5.4,-11.25,-1.5,-10.5,-10.65,-6.75,-1.8,0.6,-7.35,1.95,-8.7,-6.3,3.6,5.4,-13.05,1250,高供高计,1500,东新营业班
2014-12-29,="0147900426",58000(E290),="4201",计量:2774243,1,,,,,,,,,,,,,,,,,,,,,,,,,1250,高供高计,1500,东新营业班
2014-12-29,="0147900426",58000(E290),="4201",计量:2774243,5,,,,,,,,,,,,,,,,,,,,,,,,,1250,高供高计,1500,东新营业班
2014-12-30,="0147900426",58000(E290),="4201",计量:2774243,1,,,,,,,,,,,,,,,,,,,,,,,,,1250,高供高计,1500,东新营业班
2014-12-30,="0147900426",58000(E290),="4201",计量:2774243,5,,,,,,,,,,,,,,,,,,,,,,,,,1250,高供高计,1500,东新营业班
2014-12-31,="0147900426",58000(E290),="4201",计量:2774243,1,,,,,,,,,,,,,,,,,,,,,,,,,1250,高供高计,1500,东新营业班
2014-12-31,="0147900426",58000(E290),="4201",计量:2774243,5,,,,,,,,,,,,,,,,,,,,,,,,,1250,高供高计,1500,东新营业班
2015-01-05,="0147900426",58000(E290),="4201",计量:2774243,1,,,,,,,,,,,,,,,,,,,,,,,,,1250,高供高计,1500,东新营业班
2015-01-05,="0147900426",58000(E290),="4201",计量:2774243,5,,,,,,,,,,,,,,,,,,,,,,,,,1250,高供高计,1500,东新营业班
2015-01-06,="0147900426",58000(E290),="4201",计量:2774243,1,,,,,,,,,,,,,,,,,,,,,,,,,1250,高供高计,1500,东新营业班
2015-01-06,="0147900426",58000(E290),="4201",计量:2774243,5,,,,,,,,,,,,,,,,,,,,,,,,,1250,高供高计,1500,东新营业班
2015-01-07,="0147900426",58000(E290),="4201",计量:2774243,1,81,78.75,80.1,93.45,74.4,83.4,78.45,73.2,91.2,494.25,493.35,486.75,426,441.9,381.15,370.8,386.1,339.45,178.05,157.05,127.95,74.7,72.15,72,1250,高供高计,1500,东新营业班
2015-01-07,="0147900426",58000(E290),="4201",计量:2774243,5,9.9,0.75,0.6,6.9,-2.25,-0.75,-5.85,-6.15,1.2,208.2,187.95,182.4,168.75,181.5,155.1,149.55,169.05,137.4,64.8,58.65,17.25,18.6,10.2,12.15,1250,高供高计,1500,东新营业班
2015-01-08,="0147900426",58000(E290),="4201",计量:2774243,1,65.85,70.8,69.9,81.9,74.4,67.2,68.85,71.85,96.3,511.8,489.3,452.7,409.35,371.55,433.35,395.85,373.05,374.7,235.95,126.15,107.25,95.85,104.1,90.9,1250,高供高计,1500,东新营业班
2015-01-08,="0147900426",58000(E290),="4201",计量:2774243,5,-6.9,4.35,0.75,6.15,5.1,1.05,0.3,-6.6,3.45,210,193.65,191.1,169.8,153.45,167.7,164.4,149.85,152.7,105.75,23.25,12.3,0,16.65,9.15,1250,高供高计,1500,东新营业班
2015-01-09,="0147900426",58000(E290),="4201",计量:2774243,1,85.8,78.75,75.9,75.15,77.55,98.55,92.1,86.1,101.85,495.9,447.3,426.15,397.65,359.1,419.1,399.6,378.3,364.5,210.6,168.45,151.8,125.1,81.3,75.45,1250,高供高计,1500,东新营业班
2015-01-09,="0147900426",58000(E290),="4201",计量:2774243,5,0.45,-0.3,3.3,0,0.15,15.45,9.45,5.55,3.6,198.3,174.15,184.05,171.75,155.25,192.6,163.05,164.4,168.3,87.45,61.5,48.3,31.2,-5.1,2.7,1250,高供高计,1500,东新营业班
2015-01-10,="0147900426",58000(E290),="4201",计量:2774243,1,82.65,81.45,78.75,80.85,79.35,83.1,83.7,73.05,76.8,104.1,133.05,131.25,150.9,117.9,135.75,118.95,122.55,125.4,92.4,74.4,84.15,78,89.7,75.6,1250,高供高计,1500,东新营业班
2015-01-10,="0147900426",58000(E290),="4201",计量:2774243,5,-0.3,12.3,6.3,5.85,5.7,4.5,1.35,-3.3,-1.2,8.55,15.9,12.45,22.05,12.6,22.5,20.4,17.85,28.95,8.1,8.7,-0.45,-3.75,0.45,1.05,1250,高供高计,1500,东新营业班
2015-01-11,="0147900426",58000(E290),="4201",计量:2774243,1,82.2,78.75,73.05,75.15,77.85,73.05,74.55,78.3,74.4,88.95,72.75,73.05,90.45,116.4,106.8,90.9,86.55,87.45,86.55,67.2,69.9,81.3,76.05,73.35,1250,高供高计,1500,东新营业班
2015-01-11,="0147900426",58000(E290),="4201",计量:2774243,5,-6.3,0.45,-7.35,-4.2,-0.45,-4.05,-4.2,-3.15,0.45,-2.4,-2.25,-7.5,-1.2,26.1,22.35,-0.6,4.65,3.9,-2.25,0.15,5.85,6.75,-1.5,-2.85,1250,高供高计,1500,东新营业班
2015-01-12,="0147900426",58000(E290),="4201",计量:2774243,1,,,,,,,,,,,,,377.4,378.75,420.9,393.15,396.45,375,241.95,194.85,118.05,91.8,89.4,77.55,1250,高供高计,1500,东新营业班
2015-01-12,="0147900426",58000(E290),="4201",计量:2774243,5,,,,,,,,,,,,,163.65,141.15,173.4,165.15,169.95,168.6,129.15,81.45,18.6,10.95,-1.5,-6,1250,高供高计,1500,东新营业班
2015-01-13,="0147900426",58000(E290),="4201",计量:2774243,1,78.15,83.55,83.1,81.6,76.65,81.15,86.55,78.3,94.8,440.25,413.4,413.1,468.15,426.3,430.65,384.45,396.3,358.2,233.4,189.9,110.25,89.1,78,76.95,1250,高供高计,1500,东新营业班
2015-01-13,="0147900426",58000(E290),="4201",计量:2774243,5,-4.65,2.55,2.7,-3.75,-4.8,-3.45,9.15,-4.8,11.55,181.2,161.55,166.5,210,167.85,173.85,153.45,158.4,163.8,110.55,85.5,36,1.5,4.95,-4.35,1250,高供高计,1500,东新营业班
2015-01-14,="0147900426",58000(E290),="4201",计量:2774243,1,86.4,75.45,79.2,76.05,72.6,84.45,75.45,82.05,95.55,466.8,423.75,436.05,410.25,337.35,328.5,362.85,355.8,313.05,198.75,156,134.25,91.05,91.35,90.45,1250,高供高计,1500,东新营业班
2015-01-14,="0147900426",58000(E290),="4201",计量:2774243,5,3.15,-5.4,-5.1,-5.25,-2.4,3,-4.2,-3.9,9.75,189.15,166.95,180.9,185.55,136.65,130.05,151.95,148.35,138.6,105.9,68.7,50.55,0.6,9.45,10.5,1250,高供高计,1500,东新营业班
2015-01-15,="0147900426",58000(E290),="4201",计量:2774243,1,89.85,83.25,79.05,80.85,85.95,91.35,94.95,85.8,131.55,465.9,433.95,387.75,356.25,355.2,389.25,396.15,383.7,345.9,168.45,136.05,106.95,93.3,87.45,88.35,1250,高供高计,1500,东新营业班
2015-01-15,="0147900426",58000(E290),="4201",计量:2774243,5,0.9,-3.9,-4.2,-4.95,2.85,2.55,6.9,-0.15,24.75,194.55,176.7,162,154.95,153.3,149.85,166.95,170.85,148.8,65.4,36.3,12.15,-2.25,2.7,-3.3,1250,高供高计,1500,东新营业班
2015-01-16,="0147900426",58000(E290),="4201",计量:2774243,1,86.85,81.9,87.6,80.1,95.55,85.05,85.2,86.1,112.65,435.15,469.95,413.1,384.15,348.15,381,327.75,371.4,323.55,211.35,129,98.7,59.7,51.6,63.3,1250,高供高计,1500,东新营业班
2015-01-16,="0147900426",58000(E290),="4201",计量:2774243,5,1.35,-4.95,2.7,-5.4,0.75,-4.05,-4.8,-4.05,4.95,173.1,179.1,148.35,159.6,134.7,172.2,128.85,155.85,143.55,97.35,44.25,16.35,12.3,8.85,2.25,1250,高供高计,1500,东新营业班
2015-01-17,="0147900426",58000(E290),="4201",计量:2774243,1,58.05,52.5,55.35,53.7,54.9,56.4,52.8,73.5,56.25,,,1.95,27.75,26.25,30.6,34.95,39.9,35.4,31.05,29.55,30.3,28.65,28.05,43.95,1250,高供高计,1500,东新营业班
2015-01-17,="0147900426",58000(E290),="4201",计量:2774243,5,-4.5,-5.7,-4.8,-5.55,-4.8,-4.8,-6.15,4.5,-5.25,,,1.35,2.85,2.55,3.75,8.25,11.1,10.5,8.1,6.6,4.05,4.05,3.45,16.35,1250,高供高计,1500,东新营业班
2015-01-18,="0147900426",58000(E290),="4201",计量:2774243,1,45.3,36.75,38.4,37.05,37.65,38.1,38.25,40.05,37.65,46.95,58.95,54.3,58.35,54.9,55.95,54.45,53.25,63.75,49.05,55.65,49.8,46.05,44.1,44.4,1250,高供高计,1500,东新营业班
2015-01-18,="0147900426",58000(E290),="4201",计量:2774243,5,16.8,12.15,12.15,11.7,11.55,11.55,11.4,12.75,10.8,17.1,4.2,6.9,8.25,-5.55,8.7,21.3,15.15,1.5,14.55,5.55,3.45,13.65,14.55,21.6,1250,高供高计,1500,东新营业班
2015-01-19,="0147900426",58000(E290),="4201",计量:2774243,1,48.3,43.95,38.55,41.85,45.75,44.1,37.95,43.95,56.4,331.95,351.75,366.6,512.4,307.65,345.15,351.9,370.95,326.7,151.95,133.05,105.15,68.4,70.65,70.65,1250,高供高计,1500,东新营业班
2015-01-19,="0147900426",58000(E290),="4201",计量:2774243,5,18.75,14.85,15.15,15.15,22.5,15.3,13.65,13.95,-0.75,100.65,139.05,141.75,241.2,117.6,121.35,142.35,165.6,150,40.35,27.3,24.6,-0.75,1.8,-0.75,1250,高供高计,1500,东新营业班
2015-01-20,="0147900426",58000(E290),="4201",计量:2774243,1,80.4,70.8,82.2,67.95,69.3,66.9,72.3,70.65,96.3,349.65,375.9,400.8,312.45,308.4,360.6,374.7,347.4,326.7,126.15,117.3,97.65,78.3,75.45,73.95,1250,高供高计,1500,东新营业班
2015-01-20,="0147900426",58000(E290),="4201",计量:2774243,5,9.9,4.65,13.05,-1.35,0.15,-1.95,1.35,2.7,-0.6,128.25,128.1,145.95,139.2,128.7,159.15,159.15,142.65,141.6,35.4,16.65,-1.65,-2.55,-14.1,-14.55,1250,高供高计,1500,东新营业班
2015-01-21,="0147900426",58000(E290),="4201",计量:2774243,1,71.1,67.65,74.85,70.65,69.45,75.3,66.6,72.9,88.65,330.6,381.9,385.05,334.65,271.8,312.9,335.4,333.3,246.9,140.1,128.55,95.7,114,91.65,81.6,1250,高供高计,1500,东新营业班
2015-01-21,="0147900426",58000(E290),="4201",计量:2774243,5,-13.8,-4.05,5.7,-4.5,-4.05,0.6,-5.1,-1.95,-0.15,106.35,138.3,129.75,134.1,91.5,105.15,131.1,144,97.95,53.55,30.75,-0.3,13.2,-1.2,5.1,1250,高供高计,1500,东新营业班
2015-01-22,="0147900426",58000(E290),="4201",计量:2774243,1,91.2,96.75,91.5,83.25,78.3,76.8,76.95,83.4,113.25,377.4,469.05,382.35,323.85,308.4,299.4,314.85,328.05,278.55,163.5,148.65,108.6,92.85,97.35,85.35,1250,高供高计,1500,东新营业班
2015-01-22,="0147900426",58000(E290),="4201",计量:2774243,5,17.55,21.6,9.6,7.65,-4.5,4.65,-2.55,0.45,7.65,112.05,159,137.7,114.3,113.25,110.55,126.9,114.6,110.25,55.35,37.65,7.05,7.65,8.55,11.55,1250,高供高计,1500,东新营业班
2015-01-23,="0147900426",58000(E290),="4201",计量:2774243,1,93.75,80.4,81.45,88.5,81,91.8,79.35,92.85,107.25,339.45,410.1,446.4,356.55,322.5,352.8,353.7,327.75,287.1,153.9,135.9,110.1,89.1,70.35,63.75,1250,高供高计,1500,东新营业班
2015-01-23,="0147900426",58000(E290),="4201",计量:2774243,5,1.05,-5.4,-7.05,4.05,-7.05,9.15,-1.35,9.6,14.1,126,165.75,190.8,156.6,133.65,128.55,132.9,137.4,114.15,50.25,39.75,13.5,7.5,0,0.45,1250,高供高计,1500,东新营业班
2015-01-24,="0147900426",58000(E290),="4201",计量:2774243,1,63.6,72.15,66.75,72.45,70.95,69.75,70.2,79.35,74.7,83.85,100.35,95.55,105.45,98.55,111.45,124.5,99.9,93.6,72.75,82.65,76.2,82.8,83.1,72.45,1250,高供高计,1500,东新营业班
2015-01-24,="0147900426",58000(E290),="4201",计量:2774243,5,-6.9,3.3,9.75,10.65,0,-1.5,1.35,11.55,15.15,3.9,7.05,3.75,10.2,14.7,16.65,17.1,15.3,9.75,23.7,7.5,0.45,9.6,17.85,4.5,1250,高供高计,1500,东新营业班
2015-01-25,="0147900426",58000(E290),="4201",计量:2774243,1,64.35,62.1,65.85,62.1,64.2,59.55,58.5,58.95,55.95,60,59.55,65.25,75.6,70.5,69.9,70.8,63.3,68.1,64.05,62.85,60,60.45,59.25,57.9,1250,高供高计,1500,东新营业班
2015-01-25,="0147900426",58000(E290),="4201",计量:2774243,5,-6.6,-6.15,-1.65,-6.15,-3.15,-7.5,-7.8,-5.85,1.05,4.05,11.7,-4.95,0.3,17.55,1.5,-0.6,5.55,11.55,0.9,2.4,2.4,-1.05,-1.5,-1.35,1250,高供高计,1500,东新营业班
2015-01-26,="0147900426",58000(E290),="4201",计量:2774243,1,62.85,57.3,67.05,55.8,57.15,54.9,55.2,58.8,85.2,463.05,437.25,510.15,439.35,424.8,435.9,483.9,498.75,451.05,178.8,141,114.45,70.35,80.7,62.55,1250,高供高计,1500,东新营业班
2015-01-26,="0147900426",58000(E290),="4201",计量:2774243,5,-4.65,-8.25,2.4,-4.35,-8.7,-6.6,-6.75,-4.05,11.1,208.95,195.45,224.4,198.45,183.45,188.25,216,246.6,210.6,78.15,53.7,35.25,-10.5,-1.65,-7.05,1250,高供高计,1500,东新营业班
2015-01-27,="0147900426",58000(E290),="4201",计量:2774243,1,72.15,73.35,63.3,91.5,75.15,94.2,63.15,80.25,109.5,459.6,518.4,525.9,517.8,448.95,622.8,557.85,559.8,395.7,180,160.2,116.4,94.35,102.6,77.85,1250,高供高计,1500,东新营业班
2015-01-27,="0147900426",58000(E290),="4201",计量:2774243,5,0.15,-2.1,-7.35,11.4,-1.35,8.55,-15.75,-1.65,18.75,194.55,222.15,226.95,230.7,167.25,258.3,237.45,254.7,172.65,75.45,39.45,22.2,7.5,11.1,1.05,1250,高供高计,1500,东新营业班
2015-01-28,="0147900426",58000(E290),="4201",计量:2774243,1,91.65,91.5,93.3,85.2,93.45,83.7,92.25,84.75,113.85,540.9,539.7,555,491.25,418.35,513.3,506.4,520.65,472.2,282.15,221.4,186.3,113.4,95.85,87.15,1250,高供高计,1500,东新营业班
2015-01-28,="0147900426",58000(E290),="4201",计量:2774243,5,3.6,2.55,4.65,3.6,9.75,3.3,12.6,3.3,29.4,223.2,201.45,205.65,209.85,152.55,208.8,216.75,209.25,215.4,138.45,99,79.65,15.6,9.15,3,1250,高供高计,1500,东新营业班
2015-01-29,="0147900426",58000(E290),="4201",计量:2774243,1,93.15,90.75,93.45,86.4,83.7,84.3,86.25,92.1,106.35,560.4,630,589.65,562.05,516.6,581.25,605.85,604.2,557.7,256.95,154.35,144.9,126.15,89.7,98.7,1250,高供高计,1500,东新营业班
2015-01-29,="0147900426",58000(E290),="4201",计量:2774243,5,15,11.85,7.2,3.15,3,6.15,3.6,3.6,18.3,238.8,250.5,247.2,224.1,195.75,240.45,250.35,241.2,256.95,131.4,39,31.8,15.9,8.1,16.05,1250,高供高计,1500,东新营业班
2015-01-30,="0147900426",58000(E290),="4201",计量:2774243,1,87.3,81.15,76.2,82.65,80.4,81.75,85.35,88.95,122.85,612.75,651.3,585.45,574.2,481.5,588,548.1,574.35,501,181.8,152.7,126.3,114.3,96.6,98.1,1250,高供高计,1500,东新营业班
2015-01-30,="0147900426",58000(E290),="4201",计量:2774243,5,1.65,-4.2,-5.1,6.45,-3.3,3.45,3.6,4.2,16.35,239.7,257.7,231.9,243,178.5,239.1,226.95,248.85,226.35,64.2,46.2,22.2,16.8,-0.9,6.15,1250,高供高计,1500,东新营业班
2015-01-31,="0147900426",58000(E290),="4201",计量:2774243,1,91.95,84.6,90.45,93.3,88.65,94.2,87.6,89.4,123.9,504.3,489.45,496.2,538.65,422.55,518.25,427.8,415.8,206.1,129.3,123.6,113.7,109.2,94.5,82.65,1250,高供高计,1500,东新营业班
2015-01-31,="0147900426",58000(E290),="4201",计量:2774243,5,-3.75,3.15,0.75,3.9,-3,-2.4,-3.15,-2.4,12.6,204.15,196.95,200.85,252.75,187.05,235.8,190.35,184.8,67.2,25.95,20.55,7.2,7.8,11.25,1.5,1250,高供高计,1500,东新营业班
2015-02-01,="0147900426",58000(E290),="4201",计量:2774243,1,85.65,84,77.7,94.05,92.85,86.4,98.4,78,71.25,78.9,90.6,91.65,98.4,89.4,81.45,85.95,94.05,87.45,63.3,78.9,81.9,61.95,75.75,74.85,1250,高供高计,1500,东新营业班
2015-02-01,="0147900426",58000(E290),="4201",计量:2774243,5,11.7,10.65,5.55,16.05,8.4,11.1,11.85,1.65,7.35,2.55,7.65,7.2,6.9,6.75,0.45,0.45,13.5,-3.45,2.55,0,4.65,8.55,9.3,3.6,1250,高供高计,1500,东新营业班
2015-02-02,="0147900426",58000(E290),="4201",计量:2774243,1,75.3,59.7,61.2,58.8,74.7,73.65,77.55,80.55,109.8,625.8,598.5,540.6,593.4,503.4,576,527.7,507.75,489.75,183.45,139.05,93.75,74.25,69,74.1,1250,高供高计,1500,东新营业班
2015-02-02,="0147900426",58000(E290),="4201",计量:2774243,5,5.1,-13.5,-3.6,-13.65,1.95,-6,3.6,-4.05,14.55,256.95,239.1,207.3,265.65,193.95,227.7,211.95,230.85,210.3,65.4,22.5,-3.3,-6.6,-9.3,-2.4,1250,高供高计,1500,东新营业班
2015-02-03,="0147900426",58000(E290),="4201",计量:2774243,1,68.55,67.8,68.7,67.35,63.6,66.9,69.3,73.95,114,513.45,546.3,535.5,567.45,473.4,528.45,518.25,487.35,467.7,202.95,158.85,143.7,111.3,101.4,86.1,1250,高供高计,1500,东新营业班
2015-02-03,="0147900426",58000(E290),="4201",计量:2774243,5,-6.6,0.3,-5.25,-6.45,-7.05,-6.6,0.3,-3.3,23.7,196.65,216.9,203.4,244.65,190.05,231.15,234.75,205.2,210.45,79.8,42.15,34.65,6,2.55,-2.55,1250,高供高计,1500,东新营业班
2015-02-04,="0147900426",58000(E290),="4201",计量:2774243,1,84.45,87,85.5,83.25,79.35,80.85,78.9,87.3,121.65,515.1,528.15,499.5,469.05,409.65,489.75,441,405.9,387.6,159.45,153.9,117.3,131.85,94.2,91.95,1250,高供高计,1500,东新营业班
2015-02-04,="0147900426",58000(E290),="4201",计量:2774243,5,-7.65,0.3,-6.3,-7.95,-6.75,-2.7,-8.1,-1.65,14.4,190.35,191.85,188.85,191.85,157.2,204.9,184.8,171.9,167.7,50.85,46.05,19.65,16.5,1.95,6.9,1250,高供高计,1500,东新营业班
